xStart	yStart	xEnd	yEnd	InitPos=0
94465	159.622852	94698	163.630471
94732	178.881043	94893	177.301595
95040	158.099945	95885	161.710191
95903	158.842689	96551	162.248473
96573	155.992422	96799	159.912806
96799	168.859183	96882	166.200557
96981	151.722308	97084	154.527645
97084	154.551047	97512	160.122699
97577	157.086934	97866	161.572737
97866	156.431684	98636	152.151990
98681	152.919942	99316	152.022706
99480	152.374230	99576	155.043106
99596	153.620902	100196	154.209888
100196	155.626125	100531	156.331267
100558	155.705791	101075	153.882928
101091	150.411939	101965	156.328345
102005	153.258186	102206	149.520233
102226	158.053574	102710	158.034644
102710	151.364815	102851	148.541406
102870	164.201055	103018	163.585985
103135	147.963915	103450	152.615211
103526	147.863582	103864	146.503648
103888	142.187226	104674	151.000770
104674	157.215816	104748	156.146645
104749	140.067800	104897	141.848548
104954	148.317600	105350	144.625891
105350	148.316707	105471	149.974038
105548	141.211495	105928	146.499518
105977	163.625289	106077	166.137983
106101	140.434698	106204	137.572222
106219	143.962923	106697	146.397891
106866	142.217603	107107	139.018524
107108	155.028427	107196	152.745053
107227	139.393459	107379	142.433674
107379	143.306442	107466	145.903614
107593	153.603559	107822	149.667962
107910	159.642234	108011	158.289485
108033	148.250067	108300	146.118178
108378	156.700591	108598	152.897593
108598	145.743187	109110	150.059808
109143	167.502601	109299	168.996013
109396	145.493035	109560	148.900620
109641	146.493789	110226	151.240810
110372	152.969997	110654	148.685259
110660	168.332110	110786	170.971078
110802	150.352455	111037	146.551891
111037	165.345967	111192	162.867451
111290	148.794250	111467	152.280954
111581	154.487077	111904	149.709186
111985	149.329900	112280	151.725936
112376	149.634375	112694	154.188730
112694	164.766109	112835	163.358829
112836	148.640780	113003	145.277559
113003	150.752942	113137	153.641853
113147	155.581605	113453	150.970994
113462	171.950936	113575	171.398864
113575	150.723414	113786	151.032946
113929	174.608577	114033	171.766990
114090	150.622252	114499	145.088203
114702	145.148582	114978	149.143570
115031	171.839067	115119	169.144634
115172	147.512925	115544	147.829341
115628	143.371353	115879	147.353263
116021	144.285602	116387	149.431929
116437	148.095464	116767	149.321546
116950	148.122836	117214	152.403805
117502	172.675719	117641	175.698404
117695	151.208656	118071	146.762988
118246	150.406045	118505	154.649300
118638	146.032917	118908	144.290332
118971	114.221318	119126	110.936263
119127	114.503135	119363	118.547517
119518	145.931739	119735	142.706631
119740	169.362331	120159	168.046761
120216	154.199639	120339	151.138546
120364	145.491102	120998	147.581377
121152	158.415673	121681	156.011485
121788	164.616613	121890	161.745998
121923	157.762218	122037	154.779986
122112	161.932632	122566	158.314825
122603	175.346700	122695	173.189036
122777	153.394434	123064	149.961865
123212	141.546468	123396	139.343326
123488	134.809484	124010	140.864720
124192	146.205129	124442	142.255293
124452	128.072415	125052	128.024282
124452	128.072415	125052	128.024282
