xStart	yStart	Y	InitPos=0
69544	0.316206	69669.000000
69548	0.296319	69674.000000
69553	0.277646	69679.000000
69558	0.258482	69684.000000
69563	0.240154	69689.000000
69568	0.222582	69694.000000
69573	0.205848	69699.000000
69578	0.186901	69705.000000
69584	0.168835	69711.000000
69590	0.149747	69718.000000
69597	0.131034	69725.000000
69604	0.111749	69733.000000
69612	0.093064	69742.000000
69621	0.074508	69753.000000
69632	0.053330	69769.000000
69648	0.029083	69799.000000
69678	0.014167	69921.000000
69921	0.014162	70043.000000
70043	0.014162	70165.000000
81377	0.561871	81472.000000
82175	1.393593	82273.000000
82737	2.248333	82846.000000
83081	2.237003	83203.000000
83082	2.219665	83204.000000
83083	2.202640	83205.000000
83084	2.185933	83206.000000
83085	2.169378	83207.000000
83086	2.152767	83208.000000
83087	2.136022	83209.000000
83088	2.119247	83210.000000
83089	2.102640	83211.000000
83090	2.086325	83212.000000
83091	2.070241	83213.000000
83092	2.054187	83214.000000
83093	2.037978	83215.000000
83094	2.021603	83216.000000
83095	2.005252	83217.000000
83096	1.989193	83218.000000
83097	1.973587	83219.000000
83098	1.958381	83220.000000
83099	1.943347	83221.000000
83100	1.928244	83222.000000
83101	1.912963	83223.000000
83102	1.897571	83224.000000
83103	1.882225	83225.000000
83104	1.867204	83226.000000
83105	1.852532	83227.000000
83106	1.837742	83228.000000
83107	1.822869	83229.000000
83108	1.808078	83230.000000
83109	1.793561	83231.000000
83110	1.779635	83232.000000
83111	1.766143	83233.000000
83112	1.752969	83234.000000
83113	1.739932	83235.000000
83114	1.726896	83236.000000
83115	1.713827	83237.000000
83116	1.700781	83238.000000
83117	1.687836	83239.000000
83118	1.675030	83240.000000
83119	1.662353	83241.000000
83120	1.649777	83242.000000
83121	1.637286	83243.000000
83122	1.624884	83244.000000
83123	1.612572	83245.000000
83124	1.600327	83246.000000
83125	1.588118	83247.000000
83126	1.575944	83248.000000
83127	1.564538	83249.000000
83128	1.553574	83250.000000
83129	1.542871	83251.000000
83130	1.532269	83252.000000
83131	1.521605	83253.000000
83132	1.510819	83254.000000
83133	1.500015	83255.000000
83134	1.489403	83256.000000
83135	1.479158	83257.000000
83136	1.459582	83259.000000
83138	1.439855	83261.000000
83140	1.429754	83262.000000
83141	1.410137	83264.000000
83143	1.392105	83266.000000
83145	1.374408	83268.000000
83147	1.356030	83270.000000
83149	1.337097	83273.000000
83152	1.317873	83276.000000
83155	1.302833	83278.000000
83157	1.287395	83280.000000
83159	1.273017	83282.000000
83161	1.259132	83284.000000
83163	1.245438	83286.000000
83165	1.227465	83289.000000
83168	1.209990	83292.000000
83171	1.191122	83295.000000
83174	1.173224	83299.000000
83178	1.154558	83304.000000
83183	1.132275	83313.000000
83192	1.112215	83321.000000
83200	1.092222	83332.000000
83211	1.085838	83434.000000
83313	1.075197	83434.000000
83706	1.071147	83831.000000
83710	1.053788	83835.000000
83714	1.035816	83839.000000
83718	1.020116	83843.000000
83722	1.001645	83847.000000
83726	0.984325	83851.000000
83730	0.964291	83857.000000
83736	0.947585	83863.000000
83742	0.930388	83868.000000
83747	0.912418	83876.000000
83755	0.894536	83889.000000
83768	0.893557	83925.000000
83804	0.882917	83925.000000
84158	1.102213	84259.000000
84446	1.094133	84573.000000
84452	1.073049	84580.000000
84459	1.054981	84585.000000
84464	1.037374	84591.000000
84470	1.018812	84597.000000
84476	0.997545	84605.000000
84484	0.974056	84612.000000
84491	0.955778	84619.000000
84498	0.937592	84626.000000
84505	0.917488	84634.000000
84513	0.897444	84642.000000
84521	0.877548	84651.000000
84530	0.858587	84660.000000
84539	0.840602	84668.000000
84547	0.822495	84677.000000
84556	0.803133	84690.000000
84569	0.782206	84705.000000
84584	0.780910	84780.000000
84659	0.770409	84780.000000
85289	0.761452	85421.000000
85300	0.739971	85440.000000
85375	0.739649	85467.000000
85638	0.692481	85764.000000
85643	0.673272	85772.000000
85651	0.653447	85781.000000
85660	0.634232	85790.000000
85669	0.614862	85800.000000
85679	0.594626	85813.000000
85692	0.573221	85830.000000
85709	0.570561	85905.000000
85784	0.559853	85905.000000
86257	0.686387	86366.000000
86454	0.543966	86589.000000
86468	0.525006	86605.000000
86484	0.505105	86624.000000
86503	0.484029	86648.000000
86527	0.481899	86728.000000
86607	0.471818	86728.000000
87225	0.754816	87300.000000
87451	0.721047	87579.000000
87458	0.701383	87599.000000
87478	0.698030	87692.000000
87571	0.687780	87692.000000
88203	1.247655	88298.000000
88597	1.241244	88726.000000
88605	1.222003	88739.000000
88649	1.221130	88754.000000
89209	1.422252	89310.000000
89723	1.666337	89821.000000
89959	1.549322	90082.000000
89961	1.532686	90087.000000
89966	1.514453	90094.000000
89973	1.496295	90102.000000
89981	1.478369	90109.000000
89988	1.460306	90117.000000
89996	1.437281	90130.000000
90009	1.419141	90141.000000
90020	1.399311	90154.000000
90033	1.377617	90174.000000
90053	1.357702	90203.000000
90156	1.348556	90239.000000
90564	1.341051	90688.000000
90567	1.321597	90692.000000
90571	1.304053	90696.000000
90575	1.286497	90700.000000
90579	1.266464	90705.000000
90584	1.247915	90710.000000
90589	1.229282	90714.000000
90593	1.212576	90718.000000
90597	1.193954	90724.000000
90603	1.175145	90731.000000
90610	1.157288	90739.000000
90618	1.139574	90749.000000
90668	1.131942	90768.000000
90968	1.506848	91060.000000
91551	1.911375	91658.000000
92112	1.910719	92236.000000
92115	1.890621	92240.000000
92119	1.873698	92243.000000
92122	1.853453	92247.000000
92126	1.837508	92250.000000
92129	1.818679	92254.000000
92133	1.801697	92257.000000
92136	1.786074	92260.000000
92139	1.766205	92264.000000
92143	1.746906	92268.000000
92147	1.728648	92272.000000
92151	1.709673	92276.000000
92155	1.690392	92280.000000
92159	1.671123	92285.000000
92164	1.652371	92290.000000
92169	1.634407	92295.000000
92174	1.615449	92302.000000
92181	1.598468	92308.000000
92187	1.577742	92317.000000
92196	1.554002	92330.000000
92209	1.536045	92341.000000
92266	1.534626	92363.000000
92481	1.335106	92604.000000
92483	1.316476	92610.000000
92489	1.299091	92616.000000
92495	1.281793	92622.000000
92501	1.262713	92630.000000
92509	1.244300	92637.000000
92516	1.226798	92644.000000
92523	1.206905	92655.000000
92534	1.185935	92666.000000
92545	1.167269	92678.000000
92557	1.147530	92701.000000
92644	1.144028	92732.000000
93431	1.184266	93537.000000
93829	1.161557	93973.000000
93852	1.155069	94054.000000
93933	1.144484	94054.000000
94588	1.444766	94692.000000
95015	1.440510	95138.000000
95017	1.426181	95140.000000
95019	1.411989	95142.000000
95021	1.398208	95144.000000
95023	1.384213	95146.000000
95025	1.364638	95149.000000
95028	1.350145	95151.000000
95030	1.330343	95156.000000
95035	1.312413	95159.000000
95038	1.294384	95162.000000
95041	1.278096	95165.000000
95044	1.261691	95168.000000
95047	1.243798	95171.000000
95050	1.216864	95183.000000
95062	1.210727	95225.000000
95104	1.200477	95225.000000
95439	1.199067	95565.000000
95444	1.181588	95569.000000
95448	1.161471	95574.000000
95453	1.144756	95578.000000
95457	1.127631	95582.000000
95461	1.111083	95586.000000
95465	1.092661	95591.000000
95470	1.075151	95596.000000
95475	1.057771	95601.000000
95480	1.038986	95607.000000
95486	1.019462	95613.000000
95492	1.000095	95620.000000
95499	0.977940	95631.000000
95510	0.959930	95640.000000
95519	0.959795	95680.000000
95559	0.949779	95680.000000
96056	1.290102	96165.000000
96678	1.991779	96769.000000
96940	1.833548	97062.000000
96941	1.816224	97065.000000
96944	1.799113	97068.000000
96947	1.780162	97071.000000
96950	1.762558	97074.000000
96953	1.746138	97077.000000
96956	1.729811	97080.000000
96959	1.714618	97083.000000
96962	1.698278	97086.000000
96965	1.678203	97090.000000
96969	1.661590	97093.000000
96972	1.644545	97096.000000
96975	1.627703	97099.000000
96978	1.610396	97102.000000
96981	1.595176	97105.000000
96984	1.578883	97108.000000
96987	1.562674	97111.000000
96990	1.543787	97115.000000
96994	1.525919	97119.000000
96998	1.509772	97123.000000
97002	1.490993	97128.000000
97007	1.472771	97132.000000
97011	1.451904	97139.000000
97018	1.433694	97145.000000
97024	1.413476	97153.000000
97032	1.390134	97170.000000
97076	1.393627	97183.000000
97602	1.389148	97726.000000
97605	1.370203	97730.000000
97609	1.354782	97733.000000
97612	1.339167	97736.000000
97615	1.318666	97741.000000
97620	1.301901	97745.000000
97624	1.283705	97750.000000
97629	1.264008	97755.000000
97634	1.247800	97759.000000
97638	1.230490	97764.000000
97643	1.212987	97769.000000
97648	1.195659	97774.000000
97653	1.177029	97780.000000
97659	1.157375	97787.000000
97666	1.138685	97794.000000
97673	1.118514	97802.000000
97681	1.100578	97809.000000
97688	1.081532	97816.000000
97695	1.064328	97822.000000
97701	1.044888	97829.000000
97708	1.026024	97838.000000
97717	1.007173	97846.000000
97725	0.988898	97854.000000
97733	0.969780	97862.000000
97741	0.950902	97871.000000
97750	0.931496	97880.000000
97759	0.911334	97889.000000
97768	0.891745	97899.000000
97778	0.870845	97910.000000
97789	0.851400	97922.000000
97801	0.832592	97932.000000
97811	0.814491	97945.000000
97824	0.792792	97968.000000
